"","y","x","expert","NDAI","SD","CORR","DF","CF","BF","AF","AN"
"4951",381,255,1,1.65030888888889,14.8273208666667,0.0874954827777778,271.700081111111,275.395135555556,266.853073333333,247.965704444444,230.176766666667
"4952",33,258,1,1.79907642222222,9.43135391111111,0.106293651444444,215.655557777778,205.138195555556,194.550458888889,183.214558888889,177.25976
"4953",36,258,1,1.76987981111111,7.55104431111111,0.0806680911111111,222.163451111111,216.538848888889,209.289214444444,198.62388,189.237325555556
"4954",39,258,1,1.86808377777778,7.88846785555556,0.074504493,238.712142222222,232.886582222222,228.283885555556,215.085067777778,206.747972222222
"4955",42,258,1,1.48838921555556,8.08190731111111,0.101329883111111,258.334026666667,250.242304444444,241.275584444444,220.846404444444,207.626452222222
"4956",45,258,1,1.68936427777778,4.83053925555556,0.132754831333333,263.131257777778,249.629536666667,231.94014,213.742875555556,203.056662222222
"4957",48,258,1,1.88580618888889,4.72491307777778,0.0869085938888889,260.764478888889,252.246775555556,241.782122222222,228.231167777778,218.333531111111
"4958",51,258,1,1.37749802222222,5.39723891111111,0.0801259162222222,274.679884444444,268.254138888889,259.498545555556,243.092207777778,230.779363333333
"4959",54,258,1,1.65146442222222,3.44616667777778,0.113888488111111,287.90037,277.337522222222,265.439697777778,244.795645555556,229.715455555556
"4960",57,258,1,1.77912542222222,2.93098937777778,0.128549568888889,289.063825555556,277.312638888889,263.170053333333,239.947573333333,224.174337777778
"4961",60,258,1,1.29965726,3.06087301111111,0.128908961111111,287.690851111111,275.287031111111,260.566475555556,238.481215555556,222.155422222222
"4962",63,258,1,1.46252078666667,2.21557172222222,0.155361691111111,290.571658888889,276.182098888889,255.958951111111,229.772716666667,212.429037777778
"4963",66,258,1,1.57240763333333,2.46450283333333,0.174448023333333,287.810467777778,268.530818888889,245.611507777778,216.590757777778,202.075434444444
"4964",69,258,1,1.48064766666667,2.85979704444444,0.192877007777778,288.429116666667,266.961714444444,237.780146666667,212.198646666667,195.995138888889
"4965",72,258,1,1.99883327777778,4.09522302222222,0.182435401111111,287.973156666667,253.226657777778,228.609531111111,207.67194,198.447273333333
"4966",75,258,1,1.64928146666667,5.29372122222222,0.145565425555556,286.485665555556,263.057673333333,246.965212222222,226.266572222222,212.6423
"4967",78,258,1,1.74896087777778,4.2965548,0.160098695555556,294.678791111111,271.24652,252.641193333333,228.653947777778,213.510075555556
"4968",81,258,1,1.61498834444444,5.66087313333333,0.171591017777778,294.882158888889,272.258785555556,251.152887777778,224.82296,208.853053333333
"4969",84,258,1,1.75080694444444,5.9850967,0.167471246666667,288.390321111111,268.374016666667,247.087496666667,220.89885,203.546608888889
"4970",87,258,1,2.43546198888889,6.54157526666667,0.199322955555556,287.050794444444,273.34679,249.444903333333,216.083153333333,193.28907
"4971",90,258,1,2.18930527777778,8.86399313333333,0.174065893333333,285.733751111111,259.693611111111,240.370888888889,217.632996666667,203.750774444444
"4972",144,258,-1,-0.02823445,1.22731319888889,0.16625973,292.9379,275.055036666667,259.976982222222,232.240903333333,209.628776666667
"4973",147,258,-1,0.101466268333333,1.98862698555556,0.165565595555556,295.672602222222,281.216944444444,263.200022222222,233.156306666667,210.997731111111
"4974",150,258,-1,-0.640197860888889,1.5759929,0.168432833333333,298.00619,278.758391111111,260.976404444444,233.535472222222,211.992606666667
"4975",153,258,-1,-0.685051804444444,0.919012784444444,0.162494084444444,295.013275555556,278.017177777778,261.84846,234.445788888889,212.471045555556
"4976",156,258,-1,-0.633504533333333,0.906388182222222,0.166383875555556,295.141176666667,279.374634444444,263.69371,234.546404444444,211.117345555556
"4977",159,258,-1,-0.730391546666667,1.12105838111111,0.167881828888889,297.183376666667,282.532653333333,265.907165555556,235.865853333333,211.698001111111
"4978",162,258,-1,-0.588071961111111,1.77453658,0.175547191111111,300.10511,286.218875555556,268.755323333333,236.731221111111,211.215276666667
"4979",165,258,-1,-0.568455533333333,1.16997022333333,0.176731314444444,303.058431111111,288.21157,268.865566666667,237.109315555556,211.782822222222
"4980",168,258,-1,-0.234807655444444,1.01657306777778,0.176625115555556,302.703353333333,286.287374444444,268.056123333333,236.521166666667,211.417568888889
"4981",171,258,-1,-0.404422732333333,0.834769751111111,0.174534785555556,301.110697777778,285.849352222222,266.442332222222,235.337377777778,211.647696666667
"4982",174,258,-1,-0.568828312222222,1.23236615777778,0.170376275555556,299.876061111111,282.86954,265.949176666667,236.565317777778,212.563632222222
"4983",177,258,-1,-0.559440917777778,0.733364256666667,0.167595936666667,298.910893333333,284.691243333333,267.419814444444,236.854042222222,212.992564444444
"4984",180,258,-1,-0.611731384444444,0.82911366,0.168961038888889,300.656336666667,285.730804444444,267.473323333333,236.989436666667,213.457361111111
"4985",183,258,-1,-0.699433426666667,0.681113436666667,0.171206198888889,301.720248888889,284.842165555556,265.958004444444,236.741121111111,213.63771
"4986",186,258,-1,-0.95768496,0.537810686666667,0.16875587,301.124071111111,284.615258888889,266.54402,237.615853333333,214.279376666667
"4987",189,258,-1,-0.88102689,0.987312604444444,0.17003221,301.666465555556,286.065825555556,267.975322222222,238.25404,214.485953333333
"4988",192,258,-1,-0.628294732222222,0.864404824444444,0.170830925555556,303.637218888889,287.11234,268.547137777778,238.795892222222,214.991146666667
"4989",195,258,-1,-0.610290244444444,0.730491401111111,0.172442492222222,303.910953333333,287.30473,268.533498888889,238.582361111111,214.620276666667
